season,playerId,player,team,position,conference,bio_firstName,bio_lastName,bio_height,bio_weight,bio_jersey,bio_position,bio_homeCity,bio_homeState,bio_homeCountry,bio_homeLatitude,bio_homeLongitude,bio_homeCountyFIPS,bio_recruitIds,bio_recruitIds_count,stat_receiving_LONG,stat_receiving_REC,stat_receiving_TD,stat_receiving_YDS,stat_receiving_YPR,stat_interceptions_AVG,stat_interceptions_INT,stat_interceptions_TD,stat_interceptions_YDS,stat_kickReturns_AVG,stat_kickReturns_LONG,stat_kickReturns_NO,stat_kickReturns_TD,stat_kickReturns_YDS,stat_passing_ATT,stat_passing_COMPLETIONS,stat_passing_INT,stat_passing_PCT,stat_passing_TD,stat_passing_YDS,stat_passing_YPA,stat_puntReturns_AVG,stat_puntReturns_LONG,stat_puntReturns_NO,stat_puntReturns_TD,stat_puntReturns_YDS,stat_rushing_CAR,stat_rushing_LONG,stat_rushing_TD,stat_rushing_YDS,stat_rushing_YPC,stat_punting_In_20,stat_punting_LONG,stat_punting_NO,stat_punting_TB,stat_punting_YDS,stat_punting_YPP,stat_kicking_FGA,stat_kicking_FGM,stat_kicking_LONG,stat_kicking_PCT,stat_kicking_PTS,stat_kicking_XPA,stat_kicking_XPM,stat_defensive_PD,stat_defensive_QB_HUR,stat_defensive_SACKS,stat_defensive_SOLO,stat_defensive_TD,stat_defensive_TFL,stat_defensive_TOT,stat_fumbles_FUM,stat_fumbles_LOST,stat_fumbles_REC
2011,-1000585,Marvin Staten,Akron,RB,MAC,Marvin,Staten,70.0,205.0,28.0,RB,Staten Island,NY,USA,40.564209,-74.12530461995391,36085,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000608,Matt Little,Akron,LB,MAC,Matt,Little,74.0,230.0,49.0,LB,Durham,NC,USA,35.996653,-78.9018053,37063,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000619,Matt Vogel,Akron,TE,MAC,Matt,Vogel,76.0,237.0,47.0,TE,New Castle,PA,USA,40.9999202,-80.3471856,42073,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000559,Micah Lio,Akron,OL,MAC,Micah,Lio,80.0,316.0,78.0,OL,Butler,PA,USA,40.8610205,-79.8952251,42019,156982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000573,Micklos Blake,Akron,CB,MAC,Micklos,Blake,70.0,171.0,25.0,CB,Staten Island,NY,USA,40.564209,-74.12530461995391,36085,188043,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000594,Mike Davis,Akron,C,MAC,Mike,Davis,75.0,296.0,79.0,C,East St. Louis,IL,USA,38.6244952,-90.1509429,17163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000599,Miles Greschl,Akron,WR,MAC,Miles,Greschl,69.0,191.0,86.0,WR,Vandalia,OH,USA,39.8906122,-84.1988308,39113,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000587,Mitch Straight,Akron,OL,MAC,Mitch,Straight,77.0,300.0,64.0,OL,Russell,PA,USA,41.9414478,-79.1350456,42123,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,514623,Nick Rossi,Akron,LB,Mid-American,Nick,Rossi,72.0,,44.0,LB,Moosic,PA,USA,41.353413,-75.7382478,42069,153560,1.0,14.0,3.0,0.0,27.0,9.0,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,0.0,15.0,1.9,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000551,Nico Caponi,Akron,DL,MAC,Nico,Caponi,75.0,278.0,58.0,DL,Sandusky,OH,USA,41.4489397,-82.7079605,39043,156918,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482012,Nolan Procter,Akron,WR,MAC,Nolan,Procter,69.0,,19.0,WR,Southfield,MI,USA,42.4733689,-83.2218731,26125,158669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000622,Oren Wilson,Akron,DT,MAC,Oren,Wilson,75.0,295.0,79.0,DT,Teaneck,NJ,USA,40.8860164,-74.0072568,34003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000610,Patrick McCloskey,Akron,G,MAC,Patrick,McCloskey,76.0,300.0,69.0,G,Wilmington,DE,USA,39.7459468,-75.546589,10003,188074,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482011,Patrick Nicely,Akron,QB,Mid-American,Patrick,Nicely,76.0,,7.0,QB,Willoughby,OH,USA,41.6397696,-81.4065011,39085,,0.0,,,,,,,,,,,,,,,61.0,22.0,2.0,0.361,2.0,256.0,4.2,,,,,,8.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000616,Paul Simkovich,Akron,G,MAC,Paul,Simkovich,75.0,293.0,70.0,G,Latrobe,PA,USA,40.317287,-79.3840301,42129,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000568,Paul Skolmutch,Akron,LS,MAC,Paul,Skolmutch,74.0,246.0,98.0,LS,Glenmont,OH,USA,40.5200635,-82.0973748,39075,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000618,Phil Tonga,Akron,DT,MAC,Phil,Tonga,76.0,278.0,91.0,DT,Torrence,CA,USA,35.4237772,-91.84039,05145,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,384227,Rhyne Ladrach,Akron,TE,Mid-American,Rhyne,Ladrach,77.0,,84.0,TE,Orrville,OH,USA,40.8436664,-81.7640212,39169,,0.0,12.0,11.0,0.0,62.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,519697,Robert Stein,Akron,PK,MAC,Robert,Stein,68.0,,48.0,PK,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000590,Robert Young,Akron,DL,MAC,Robert,Young,72.0,250.0,95.0,DL,Akron,OH,USA,41.083064,-81.518485,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000556,Sean Graves,Akron,S,MAC,Sean,Graves,71.0,179.0,33.0,S,Akron,OH,USA,41.083064,-81.518485,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000574,Seth Cunningham,Akron,CB,MAC,Seth,Cunningham,72.0,184.0,37.0,CB,Medina,OH,USA,41.1383878,-81.8637474,39103,156348,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000615,Shane Shead,Akron,DE,MAC,Shane,Shead,74.0,257.0,13.0,DE,Plano,TX,USA,33.0136764,-96.6925096,48085,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000579,ShelDon Miller,Akron,LB,MAC,ShelDon,Miller,72.0,210.0,32.0,LB,Monessen,PA,USA,40.1484053,-79.8878254,42129,156695,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000604,Simeon Ikudabo,Akron,LB,MAC,Simeon,Ikudabo,75.0,220.0,48.0,LB,Marion,IN,USA,40.5583739,-85.6591442,18053,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,491586,T.J. Marchese,Akron,PK,Mid-American,T.J.,Marchese,71.0,,13.0,PK,Dublin,OH,USA,40.0992294,-83.1140771,39049,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,48.0,0.6,15.0,6.0,6.0,,,,,,,,,,
2011,-1000546,Travis Switzer,Akron,OL,MAC,Travis,Switzer,74.0,302.0,67.0,OL,Lancaster,PA,USA,40.03813,-76.3056686,42071,154533,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000576,Troy Gilmer,Akron,LB,MAC,Troy,Gilmer,73.0,223.0,5.0,LB,Huber Heights,OH,USA,39.85902405,-84.11136295364687,39113,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,514634,Tyler Williams,Akron,WR,Mid-American,Tyler,Williams,67.0,,2.0,WR,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,154336,1.0,2.0,1.0,0.0,2.0,2.0,,,,,17.8,29.0,39.0,0.0,694.0,,,,,,,,4.0,12.0,3.0,0.0,12.0,7.0,9.0,0.0,26.0,3.7,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000584,Vinnie Rizzo,Akron,OL,MAC,Vinnie,Rizzo,75.0,285.0,52.0,OL,Manhasset,NY,USA,40.7845923,-73.69712761362332,36059,187698,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,384216,Will Fleming,Akron,TE,Mid-American,Will,Fleming,76.0,,18.0,TE,Akron,OH,USA,41.083064,-81.518485,39153,,0.0,25.0,4.0,0.0,51.0,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000607,Zac Kasparek,Akron,G,MAC,Zac,Kasparek,77.0,308.0,72.0,G,New Brighton,PA,USA,40.7303534,-80.3100513,42007,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,514601,Zach D'Orazio,Akron,WR,MAC,Zach,D'Orazio,74.0,,11.0,WR,Avon Lake,OH,USA,41.510033,-82.0185895,39093,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,514616,Zach Paul,Akron,P,MAC,Zach,Paul,75.0,,38.0,P,Broadview Heights,OH,USA,41.3139426,-81.6851271,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1000617,Zachary Tenuta,Akron,TE,MAC,Zachary,Tenuta,75.0,238.0,82.0,TE,Marietta,GA,USA,33.9528472,-84.5496148,13067,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,240447,Zack Campbell,Akron,P,Mid-American,Zack,Campbell,74.0,,8.0,P,Canton,OH,USA,40.7989522,-81.3784445,39151,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,77.0,0.0,2936.0,38.1,,,,,,,,,,,,,,,,,
2011,482236,Aaron Mershman,Ball State,TE,Mid-American,Aaron,Mershman,74.0,,11.0,TE,Bowling Green,OH,USA,41.3747744,-83.6513229,39173,,0.0,14.0,5.0,1.0,28.0,5.6,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,503681,Aaron Morris,Ball State,LB,Mid-American,Aaron,Morris,72.0,,15.0,LB,South Euclid,OH,USA,41.5231076,-81.5184553,39035,156428,1.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004519,Adam Morris,Ball State,DT,MAC,Adam,Morris,72.0,279.0,99.0,DT,Dublin,OH,USA,40.0992294,-83.1140771,39049,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,378372,Andre Dawson,Ball State,CB,Mid-American,Andre,Dawson,72.0,,7.0,CB,Lewis Center,OH,USA,40.1983958,-83.0101843,39041,,0.0,7.0,1.0,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,232311,Andrew Puthoff,Ball State,DE,MAC,Andrew,Puthoff,75.0,,41.0,DE,St. Henry,OH,USA,40.4198644,-84.6342196,39107,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004515,Anthony Kukwa,Ball State,DE,MAC,Anthony,Kukwa,75.0,217.0,56.0,DE,Perry,OH,USA,41.760326,-81.140932,39085,154406,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482237,Armand Dehaney,Ball State,CB,Mid-American,Armand,Dehaney,66.0,,13.0,CB,Maple Heights,OH,USA,41.4153313,-81.565956,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004506,Augustus Ervin,Ball State,P,MAC,Augustus,Ervin,71.0,192.0,44.0,P,Brownsburg,IN,USA,39.8433769,-86.3977736,18063,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004489,Austin Holtz,Ball State,OT,MAC,Austin,Holtz,77.0,300.0,77.0,OT,Holt,MI,USA,42.63656105,-84.52253151254968,27089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511393,Avery Bailey,Ball State,LB,MAC,Avery,Bailey,73.0,,26.0,LB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,154610,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511420,Barrington Scott,Ball State,RB,Mid-American,Barrington,Scott,71.0,,28.0,RB,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003,,0.0,12.0,6.0,2.0,25.0,4.2,,,,,,,,,,,,,,,,,,,,,,89.0,22.0,1.0,370.0,4.2,,,,,,,,,,,,,,,,,,,,,,,
2011,511406,Ben Ingle,Ball State,LB,MAC,Ben,Ingle,73.0,,19.0,LB,West Harrison,IN,USA,39.2608882,-84.8207849,18029,154628,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004492,Brandon Kish,Ball State,S,MAC,Brandon,Kish,70.0,200.0,39.0,S,Amherst,OH,USA,41.3978217,-82.2223775,39093,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,503678,Brian Jones,Ball State,?,MAC,Brian,Jones,70.0,,29.0,?,Chicago,IL,USA,41.8755616,-87.6244212,17031,156182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,378383,Briggs Orsbon,Ball State,WR,Mid-American,Briggs,Orsbon,72.0,,1.0,WR,Convoy,OH,USA,40.916715,-84.702737,39161,160368,1.0,28.0,57.0,4.0,553.0,9.7,,,,,20.7,39.0,29.0,0.0,600.0,1.0,1.0,0.0,1.0,0.0,27.0,27.0,,,,,,2.0,17.0,0.0,15.0,7.5,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004495,Brooks Medaris,Ball State,QB,MAC,Brooks,Medaris,70.0,191.0,16.0,QB,Muncie,IN,USA,40.1936892,-85.3865271,18035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004439,Bryan Ford,Ball State,OT,MAC,Bryan,Ford,76.0,306.0,71.0,OT,Southfield,MI,USA,42.4733689,-83.2218731,26125,154527,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004493,Cameron Lowry,Ball State,OT,MAC,Cameron,Lowry,78.0,293.0,72.0,OT,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004487,Chris Hinton,Ball State,DL,MAC,Chris,Hinton,73.0,247.0,91.0,DL,Brownstown,IN,USA,38.8789426,-86.0419247,18071,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511421,Chris Shillings,Ball State,WR,MAC,Chris,Shillings,73.0,,10.0,WR,Columbus,IN,USA,39.2014405,-85.9213796,18005,154145,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004500,Chris Sparrow,Ball State,G,MAC,Chris,Sparrow,73.0,303.0,63.0,G,Scotts,MI,USA,42.1958775,-85.4130517,26077,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004462,Christopher Calloway,Ball State,?,MAC,Christopher,Calloway,71.0,202.0,21.0,?,Bradenton,FL,USA,27.4989278,-82.5748194,12081,154319,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482249,Connor Ryan,Ball State,WR,Mid-American,Connor,Ryan,73.0,,81.0,WR,Westlake,OH,USA,41.4553232,-81.9179174,39035,,0.0,41.0,23.0,1.0,235.0,10.2,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2011,378390,Cory Sykes,Ball State,RB,MAC,Cory,Sykes,67.0,,7.0,RB,Harvey,IL,USA,41.6100344,-87.6467132,17031,161563,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004511,Curtez Hawkins,Ball State,CB,MAC,Curtez,Hawkins,69.0,181.0,16.0,CB,Ferguson,MO,USA,38.744707,-90.3038975,29189,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004494,Dan Manick,Ball State,C,MAC,Dan,Manick,76.0,290.0,73.0,C,Dyer,IN,USA,41.4942021,-87.5217068,18089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482238,David Brown,Ball State,RB,MAC,David,Brown,70.0,,21.0,RB,Shelbyville,IN,USA,39.5214373,-85.7769238,18145,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004497,David Raffin,Ball State,OL,MAC,David,Raffin,75.0,305.0,64.0,OL,Chesterton,IN,USA,41.6105938,-87.0641992,18127,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,503689,David Schneider,Ball State,TE,Mid-American,David,Schneider,74.0,,89.0,TE,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,156422,1.0,51.0,4.0,1.0,70.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004496,Derek Orr,Ball State,TE,MAC,Derek,Orr,77.0,235.0,84.0,TE,Marshallville,OH,USA,40.9022772,-81.7340193,39169,156423,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004516,Dion Lewis,Ball State,WR,MAC,Dion,Lewis,70.0,171.0,6.0,WR,Hammond,IN,USA,41.5833658,-87.500043,18089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004490,Donovan Jarrett,Ball State,NT,MAC,Donovan,Jarrett,75.0,327.0,97.0,NT,Hamilton,OH,USA,39.3995067,-84.5613428,39017,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482243,Dwayne Donigan,Ball State,RB,Mid-American,Dwayne,Donigan,65.0,,23.0,RB,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,,0.0,9.0,1.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,53.0,20.0,1.0,179.0,3.4,,,,,,,,,,,,,,,,,,,,,,,
2011,511398,Dylan Curry,Ball State,TE,MAC,Dylan,Curry,77.0,,40.0,TE,Frankfort,KY,USA,38.2009055,-84.8732836,21073,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511415,Eric Patterson,Ball State,CB,MAC,Eric,Patterson,70.0,,5.0,CB,Tampa,FL,USA,27.9477595,-82.458444,12057,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004471,Garrett Mack,Ball State,LS,MAC,Garrett,Mack,75.0,203.0,46.0,LS,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,156756,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004488,Harold Hogue,Ball State,NT,MAC,Harold,Hogue,72.0,269.0,90.0,NT,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511394,Horactio Banks,Ball State,RB,MAC,Horactio,Banks,68.0,,4.0,RB,Chicago,IL,USA,41.8755616,-87.6244212,17031,154753,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004504,Ian Anderson,Ball State,DT,MAC,Ian,Anderson,75.0,277.0,98.0,DT,Greensboro,NC,USA,36.0726355,-79.7919754,37081,154316,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004483,J.C. Wade,Ball State,?,MAC,J.C.,Wade,70.0,195.0,27.0,?,Madisonville,KY,USA,37.3280037,-87.4986989,21107,156866,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,503693,Jack Tomlinson,Ball State,WR,Mid-American,Jack,Tomlinson,69.0,,85.0,WR,Westerville,OH,USA,40.126139,-82.9295287,39049,156954,1.0,46.0,34.0,2.0,297.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004510,Jacob Green,Ball State,TE,MAC,Jacob,Green,75.0,226.0,43.0,TE,Wyoming,OH,USA,39.2311692,-84.4657758,39061,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004473,Jacolby Owens,Ball State,WR,MAC,Jacolby,Owens,75.0,216.0,87.0,WR,South Holland,IL,USA,41.6008681,-87.6069894,17031,154428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,511399,Jahwan Edwards,Ball State,RB,Mid-American,Jahwan,Edwards,70.0,,32.0,RB,Matthews,NC,USA,35.1170873,-80.723718,37119,154265,1.0,11.0,9.0,0.0,41.0,4.6,,,,,,,,,,,,,,,,,,,,,,165.0,28.0,10.0,726.0,4.4,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004419,Jalen Schlachter,Ball State,G,MAC,Jalen,Schlachter,78.0,316.0,65.0,G,Corunna,MI,USA,42.9819728,-84.1177451,26155,153459,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,487659,Jamill Smith,Ball State,WR,Mid-American,Jamill,Smith,68.0,,2.0,WR,Muncie,IN,USA,40.1936892,-85.3865271,18035,,0.0,43.0,32.0,3.0,365.0,11.4,,,,,24.3,78.0,20.0,0.0,485.0,,,,,,,,3.2,28.0,27.0,0.0,87.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004499,Jared Scaringe,Ball State,WR,MAC,Jared,Scaringe,69.0,174.0,20.0,WR,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,482235,Jason Pinkston,Ball State,CB,Mid-American,Jason,Pinkston,73.0,,6.0,CB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,,0.0,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,503673,Jeffery Garrett,Ball State,CB,Mid-American,Jeffery,Garrett,72.0,,6.0,CB,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,156346,1.0,,,,,,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004509,Jerrod Gray,Ball State,C,MAC,Jerrod,Gray,75.0,276.0,54.0,C,Bradley,IL,USA,41.1421905,-87.8613221,17091,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004464,Joel Cox,Ball State,DT,MAC,Joel,Cox,73.0,288.0,93.0,DT,Greenwood,IN,USA,39.6136578,-86.1066526,18081,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,488940,Jonathan Newsome,Ball State,LB,MAC,Jonathan,Newsome,75.0,,11.0,LB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004466,Jordan Hansel,Ball State,G,MAC,Jordan,Hansel,76.0,326.0,70.0,G,Covington,KY,USA,39.0836224,-84.508371,21117,156530,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004465,Joseph Fazio,Ball State,?,MAC,Joseph,Fazio,71.0,208.0,49.0,?,Cedarburg,WI,USA,43.2966545,-87.9875348,55089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,378377,Joshua Howard,Ball State,S,Mid-American,Joshua,Howard,73.0,,20.0,S,Inkster,MI,USA,42.2942045,-83.3099303,26163,,0.0,,,,,,11.7,3.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1004400,Julian Boyd,Ball State,LB,MAC,Julian,Boyd,73.0,230.0,42.0,LB,Roswell,GA,USA,34.02332,-84.360022,13121,154534,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
